"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene"
15.8517290351207,1.38550345836609,0.392263419513433,3.53207408451362,0.000412313825771105,0.00923393163760444,"ENSGALG00000023172"
10.0798978189361,1.33536586099461,0.380430098945456,3.51014776353452,0.000447857740050705,0.0097962311666632,"ENSGALG00000047357"
7.62733500558949,-1.31111707528133,0.373802987923348,-3.50750828013763,0.000452324277022136,0.00984259973489024,"ENSGALG00000047863"
25.253809053672,-1.13827449023977,0.32474773130054,-3.50510374831947,0.000456429380411867,0.00988066543892889,"ENSGALG00000046338"
507.648308126763,1.08030374800416,0.308463192498879,3.5022128223875,0.000461410895129937,0.00996031030226502,"ENSGALG00000005257"
2.32929613938326,-2.71145613806118,0.776129425173591,-3.49356183403913,0.000476622591878016,0.0101809120444362,"ENSGALG00000054435"
2.74612468874033,4.33145545007607,1.24148276242432,3.48893724598944,0.000484944982252503,0.0102986354015826,"ENSGALG00000049871"
3.56103775635453,3.09327403112117,0.890604190732817,3.47323094064483,0.000514232669978945,0.0107997977573283,"ENSGALG00000000892"
75.3961389815374,-1.79603457961458,0.517146626390593,-3.47296973036436,0.000514733404840631,0.0107997977573283,"ENSGALG00000040434"
6.88447333672654,4.6952219082953,1.35190091252038,3.4730518078739,0.00051457601495618,0.0107997977573283,"ENSGALG00000049534"
12.4846138022843,-1.55193086508167,0.449155262927606,-3.45522137482292,0.000549841163955925,0.0113071981011907,"ENSGALG00000039403"
2063.85627703909,-1.22916947070004,0.357266585615438,-3.44048259812106,0.000580677776482005,0.011720905485978,"ENSGALG00000014372"
7.61950835614282,-1.74991594007683,0.508769479758428,-3.43950651463551,0.000582775758470157,0.0117232960429902,"ENSGALG00000051987"
55.8875254837166,3.40194849421588,0.989539751997679,3.43790988421439,0.000586222755608872,0.0117785139770659,"ENSGALG00000052510"
3.33439471257343,2.3097847504866,0.673206593814149,3.43101920229299,0.000601318033725026,0.0120098960140533,"ENSGALG00000052269"
31.848537422736,1.79049920652741,0.522166692933051,3.42898011451102,0.000605853915512529,0.0120288889237322,"ENSGALG00000045607"
8.94660117372334,-1.15450535541709,0.336969588007542,-3.42614110146715,0.000612222251106529,0.0121266265723899,"ENSGALG00000049296"
3.57937190666213,2.42345080577559,0.708022067594935,3.42284642907779,0.00061969077025971,0.0122600849677443,"ENSGALG00000043392"
60.2618330954757,-1.94164823972062,0.567901409146529,-3.41898824065013,0.000628544427423909,0.0124206005405076,"ENSGALG00000006662"
13.2287991758092,1.85992070084026,0.544789000647696,3.41402028790782,0.000640118089890862,0.0125196055702209,"ENSGALG00000010338"
923.59444626253,-1.30604156299788,0.382530507071361,-3.4142154386506,0.00063965973862286,0.0125196055702209,"ENSGALG00000045085"
56.7759630038192,1.8006035204683,0.527304460171489,3.41473220211852,0.000638447488435125,0.0125196055702209,"ENSGALG00000049589"
3095.94346009602,-1.01461562415238,0.299078432416288,-3.39247339219746,0.000692646588184597,0.0132697937404765,"ENSGALG00000008704"
4.24897734491006,-2.45652436929842,0.725179681880663,-3.38746993424819,0.000705404481900634,0.0134178809442709,"ENSGALG00000053626"
91.4605773714728,2.35990914858642,0.699155775040969,3.3753695997836,0.000737166172132271,0.01387846946556,"ENSGALG00000016761"
